flow_bucket,priority_high,priority_medium,priority_low,n_steps,has_auth,has_payment,has_form_input,n_inputs,n_buttons,avg_dom_confidence,qa_edit_ratio,n_assertions,n_waits,code_lines,past_pass_rate,past_runs,mean_duration_s,duration_stddev_s,risk_label
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,2,1,0.7434,0.1529,4,2,8,0.6635,20,2.844,0.853,HIGH
checkout,1.0,0.0,0.0,14,0.0,1.0,1.0,5,3,0.6602,0.773,7,2,198,0.8254,41,9.622,1.069,MEDIUM
cart_ops,0.0,1.0,0.0,5,0.0,0.0,0.0,2,3,0.9608,0.2202,1,0,65,0.9189,49,2.161,0.175,MEDIUM
login_flow,1.0,0.0,0.0,6,1.0,0.0,1.0,4,1,0.6725,0.4445,8,2,70,0.6253,59,2.844,0.0,HIGH
checkout,1.0,0.0,0.0,12,1.0,1.0,1.0,6,3,0.5764,0.4409,7,0,123,0.6328,19,4.313,0.707,HIGH
cart_ops,1.0,0.0,0.0,6,0.0,0.0,0.0,0,5,0.8475,0.0259,5,0,67,0.9601,34,1.625,0.352,LOW
login_flow,1.0,0.0,0.0,6,1.0,0.0,1.0,4,0,0.6911,0.0,4,2,118,1.0,22,4.095,0.601,LOW
search,0.0,0.0,1.0,5,0.0,0.0,0.0,1,1,0.8796,0.0,1,0,45,0.9508,54,1.165,0.201,LOW
search,0.0,1.0,0.0,1,1.0,0.0,0.0,1,3,0.8806,0.0611,3,0,39,0.968,54,1.349,0.063,LOW
checkout,1.0,0.0,0.0,12,1.0,1.0,1.0,3,0,0.3917,0.6641,9,2,144,0.8495,45,4.664,1.211,MEDIUM
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,2,1,0.597,0.2986,4,3,67,0.3951,44,3.692,0.524,MEDIUM
search,0.0,0.0,1.0,4,0.0,0.0,0.0,1,1,0.9186,0.0948,2,0,41,0.9821,68,2.202,0.309,LOW
login_flow,1.0,0.0,0.0,6,1.0,0.0,1.0,3,1,0.8377,0.3372,4,2,110,0.7176,45,4.089,0.206,HIGH
checkout,1.0,0.0,0.0,14,1.0,1.0,1.0,5,1,0.5145,0.4912,10,5,185,0.8559,34,3.881,1.234,MEDIUM
search,0.0,0.0,1.0,2,1.0,0.0,1.0,1,1,0.959,0.0,2,0,36,0.9029,83,0.879,0.0,MEDIUM
checkout,1.0,0.0,0.0,7,1.0,1.0,1.0,3,2,0.5506,0.3026,9,4,183,0.5889,31,8.407,1.833,HIGH
search,1.0,0.0,0.0,1,0.0,0.0,0.0,1,1,0.8804,0.0546,2,0,32,0.9848,43,1.112,0.0,LOW
search,1.0,0.0,0.0,2,0.0,0.0,0.0,0,1,0.9088,0.1545,0,0,49,0.9778,31,1.148,0.168,LOW
cart_ops,1.0,0.0,0.0,7,0.0,0.0,0.0,1,4,0.6981,0.2052,4,1,39,0.9531,24,1.683,0.691,LOW
login_flow,1.0,0.0,0.0,8,1.0,0.0,1.0,4,2,0.6426,0.4116,5,2,78,0.7218,46,5.815,0.582,HIGH
cart_ops,0.0,0.0,1.0,5,0.0,0.0,0.0,2,2,0.8856,0.2115,5,0,61,0.9188,22,3.45,0.481,MEDIUM
cart_ops,1.0,0.0,0.0,6,1.0,0.0,0.0,1,3,0.7528,0.2963,4,0,89,0.9094,17,2.129,0.625,MEDIUM
login_flow,1.0,0.0,0.0,8,1.0,0.0,1.0,2,1,0.5243,0.4916,5,3,60,0.8077,75,3.078,0.963,MEDIUM
cart_ops,0.0,1.0,0.0,5,0.0,0.0,1.0,2,5,0.7791,0.1946,4,2,46,0.8573,33,2.91,0.412,MEDIUM
search,0.0,0.0,1.0,2,0.0,0.0,1.0,1,1,0.9205,0.0,2,0,55,0.8823,49,0.559,0.309,MEDIUM
login_flow,0.0,0.0,1.0,11,1.0,0.0,1.0,2,1,0.7365,0.1264,6,3,129,0.6325,35,3.195,0.852,HIGH
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,5,0,0.5881,0.4706,2,2,129,0.6131,62,5.289,0.481,HIGH
login_flow,1.0,0.0,0.0,7,1.0,0.0,1.0,3,1,0.7102,0.1156,8,3,68,1.0,45,4.413,0.693,LOW
checkout,1.0,0.0,0.0,12,1.0,1.0,1.0,5,1,0.7658,0.5327,10,3,151,0.6159,58,6.401,0.627,HIGH
search,0.0,1.0,0.0,4,0.0,0.0,0.0,1,1,0.8263,0.0003,2,1,31,0.9644,72,0.382,0.215,LOW
checkout,1.0,0.0,0.0,15,0.0,1.0,1.0,2,2,0.5513,0.2077,6,3,75,0.7976,23,4.823,3.013,MEDIUM
search,0.0,1.0,0.0,3,0.0,0.0,1.0,1,2,0.9362,0.0732,1,0,45,0.9071,15,1.598,0.0,MEDIUM
login_flow,1.0,0.0,0.0,5,1.0,0.0,1.0,1,1,0.6649,0.3689,3,3,92,0.7171,44,3.136,0.347,HIGH
checkout,1.0,0.0,0.0,9,0.0,1.0,1.0,8,1,0.4703,0.4419,6,5,183,0.7571,12,5.316,1.686,MEDIUM
cart_ops,0.0,1.0,0.0,6,0.0,0.0,0.0,3,4,0.8738,0.0378,10,0,54,0.9,23,3.502,0.484,MEDIUM
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,3,0,0.6676,0.2299,7,2,43,0.8884,35,5.096,0.769,MEDIUM
search,0.0,0.0,1.0,4,0.0,0.0,1.0,1,1,0.951,0.1232,3,0,8,1.0,52,0.611,0.017,LOW
checkout,1.0,0.0,0.0,10,1.0,1.0,1.0,5,1,0.643,0.4586,11,4,135,0.6654,19,7.958,0.914,HIGH
search,0.0,1.0,0.0,3,0.0,0.0,1.0,0,2,0.8898,0.0386,3,0,25,0.9443,66,1.362,0.032,LOW
search,0.0,1.0,0.0,5,0.0,0.0,1.0,2,2,0.9211,0.0661,3,0,36,0.9768,63,0.827,0.348,LOW
search,0.0,0.0,1.0,2,1.0,0.0,0.0,1,1,0.898,0.1052,2,0,34,0.9819,32,1.655,0.266,LOW
checkout,1.0,0.0,0.0,15,1.0,1.0,1.0,6,3,0.628,0.0557,8,6,164,0.713,38,3.599,1.973,HIGH
checkout,1.0,0.0,0.0,12,1.0,1.0,1.0,3,1,0.5513,0.0965,7,4,134,0.3708,29,5.591,1.262,HIGH
checkout,1.0,0.0,0.0,15,1.0,1.0,1.0,5,3,0.7198,0.3867,10,4,150,0.6451,51,5.279,1.612,HIGH
cart_ops,1.0,0.0,0.0,6,0.0,0.0,0.0,2,4,0.6856,0.3164,4,0,60,0.7899,20,2.912,0.624,MEDIUM
login_flow,1.0,0.0,0.0,12,1.0,0.0,1.0,4,0,0.6812,0.4769,6,3,117,1.0,77,1.034,1.545,LOW
checkout,1.0,0.0,0.0,13,1.0,1.0,1.0,3,2,0.5381,0.5686,8,3,133,0.7079,12,7.14,1.278,HIGH
checkout,1.0,0.0,0.0,17,1.0,1.0,1.0,6,2,0.6246,0.5692,8,5,156,0.9429,30,5.883,0.996,LOW
login_flow,1.0,0.0,0.0,5,1.0,0.0,1.0,3,1,0.4789,0.4499,4,5,154,0.778,48,2.852,0.739,MEDIUM
cart_ops,0.0,1.0,0.0,7,0.0,0.0,0.0,2,4,0.7543,0.174,0,2,67,0.9514,36,1.698,0.774,LOW
cart_ops,0.0,0.0,1.0,7,1.0,0.0,0.0,1,3,1.0,0.0251,8,2,49,0.7715,41,2.609,0.394,MEDIUM
search,1.0,0.0,0.0,4,0.0,0.0,0.0,1,1,0.8951,0.0573,3,0,36,0.9613,92,0.74,0.121,LOW
checkout,1.0,0.0,0.0,13,1.0,1.0,1.0,3,1,0.534,0.6438,10,6,162,0.6078,48,8.773,2.215,HIGH
checkout,1.0,0.0,0.0,12,1.0,1.0,1.0,4,2,0.3944,0.4961,3,6,164,0.8595,52,5.179,1.232,MEDIUM
checkout,1.0,0.0,0.0,16,1.0,1.0,1.0,3,2,0.6119,0.8753,9,3,135,0.6402,28,8.213,0.255,HIGH
checkout,0.0,1.0,0.0,7,1.0,1.0,1.0,5,4,0.4973,0.5971,6,5,80,0.6304,23,5.352,1.361,HIGH
login_flow,1.0,0.0,0.0,8,1.0,0.0,1.0,3,1,0.6807,0.1263,7,4,100,0.6818,38,4.064,0.405,HIGH
cart_ops,0.0,1.0,0.0,6,0.0,0.0,0.0,0,3,0.9082,0.2533,2,1,66,0.8996,26,2.932,0.391,MEDIUM
cart_ops,0.0,1.0,0.0,4,1.0,0.0,0.0,0,1,0.788,0.149,2,0,59,0.9414,13,1.53,0.784,LOW
search,0.0,1.0,0.0,4,0.0,0.0,0.0,2,1,0.957,0.0,1,0,35,1.0,55,1.367,0.231,MEDIUM
login_flow,0.0,0.0,1.0,8,1.0,0.0,1.0,4,1,0.7572,0.6116,6,4,39,0.82,22,4.474,1.036,MEDIUM
cart_ops,0.0,0.0,1.0,5,0.0,0.0,0.0,1,2,0.909,0.3616,2,1,54,0.833,33,1.564,0.642,MEDIUM
cart_ops,0.0,1.0,0.0,6,1.0,0.0,0.0,1,2,0.8664,0.2782,4,3,43,0.8852,36,1.392,0.718,MEDIUM
login_flow,1.0,0.0,0.0,5,1.0,0.0,1.0,3,0,0.4466,0.3634,3,1,98,0.6149,25,4.678,0.979,HIGH
login_flow,1.0,0.0,0.0,7,1.0,0.0,1.0,4,1,0.5458,0.3708,2,1,84,0.7623,79,4.623,0.678,HIGH
cart_ops,0.0,1.0,0.0,3,1.0,0.0,0.0,0,3,0.8751,0.0572,3,0,89,0.9554,45,1.901,0.137,LOW
checkout,1.0,0.0,0.0,16,1.0,1.0,1.0,4,1,0.564,0.727,9,3,101,0.6048,25,7.113,2.367,HIGH
search,0.0,0.0,1.0,4,0.0,0.0,1.0,1,2,0.9486,0.2127,3,0,38,0.9789,62,1.266,0.0,LOW
login_flow,1.0,0.0,0.0,12,1.0,0.0,1.0,2,2,0.6657,0.6313,4,3,98,0.8417,47,3.113,0.187,MEDIUM
checkout,1.0,0.0,0.0,12,1.0,1.0,1.0,5,1,0.6377,0.8143,8,2,135,0.6907,41,5.794,2.718,HIGH
search,0.0,1.0,0.0,4,0.0,0.0,0.0,1,0,0.8755,0.0728,3,0,34,1.0,31,1.221,0.402,LOW
checkout,1.0,0.0,0.0,16,0.0,1.0,1.0,3,2,0.5962,0.332,5,3,92,0.4774,29,5.584,2.429,HIGH
login_flow,0.0,1.0,0.0,10,1.0,0.0,1.0,3,1,0.6754,0.2847,2,4,71,0.6672,67,3.597,1.571,HIGH
login_flow,1.0,0.0,0.0,10,1.0,0.0,1.0,4,1,0.8375,0.3612,6,3,73,0.7014,45,4.305,1.391,HIGH
checkout,1.0,0.0,0.0,8,1.0,1.0,1.0,6,1,0.4417,0.5351,10,3,128,0.6645,26,6.222,1.681,HIGH
login_flow,1.0,0.0,0.0,6,1.0,0.0,1.0,3,1,0.5864,0.3242,5,4,98,0.7762,26,6.602,0.698,MEDIUM
checkout,1.0,0.0,0.0,15,1.0,1.0,1.0,5,1,0.6403,0.4341,8,1,127,0.5383,36,4.522,1.202,HIGH
cart_ops,0.0,1.0,0.0,6,1.0,0.0,0.0,1,3,0.791,0.2622,4,0,64,0.9709,49,3.013,0.728,LOW
cart_ops,1.0,0.0,0.0,8,0.0,0.0,1.0,2,3,0.8244,0.0586,3,0,57,0.9728,40,2.142,0.175,LOW
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,4,1,0.7715,0.6363,7,3,95,0.7903,51,2.128,0.237,MEDIUM
checkout,1.0,0.0,0.0,13,0.0,1.0,1.0,4,1,0.3459,0.7651,10,4,160,0.5717,53,3.459,0.542,HIGH
cart_ops,1.0,0.0,0.0,4,0.0,0.0,0.0,1,4,0.8266,0.2446,5,1,78,0.9355,22,2.797,0.46,LOW
login_flow,0.0,1.0,0.0,5,1.0,0.0,1.0,2,1,0.7264,0.3222,2,3,72,0.6726,32,3.543,0.466,HIGH
search,0.0,0.0,1.0,4,0.0,0.0,1.0,1,0,0.9154,0.0139,2,0,27,1.0,57,0.487,0.065,LOW
checkout,1.0,0.0,0.0,10,0.0,1.0,1.0,4,2,0.6857,0.4097,10,6,110,0.8574,22,8.9,0.874,MEDIUM
search,1.0,0.0,0.0,4,0.0,0.0,0.0,0,0,0.978,0.0703,3,0,41,1.0,63,1.361,0.042,LOW
login_flow,1.0,0.0,0.0,7,1.0,0.0,1.0,2,1,0.6531,0.2266,5,3,94,1.0,18,4.219,1.451,LOW
search,1.0,0.0,0.0,2,0.0,0.0,0.0,1,1,0.9237,0.1146,3,0,48,0.9223,9,0.846,0.184,LOW
search,0.0,0.0,1.0,3,0.0,0.0,1.0,2,2,0.8705,0.0798,2,0,13,0.9668,73,0.734,0.078,LOW
search,1.0,0.0,0.0,3,0.0,0.0,0.0,1,2,0.8834,0.0813,2,0,47,0.9405,60,1.02,0.485,LOW
search,0.0,1.0,0.0,2,0.0,0.0,1.0,1,2,0.9009,0.0656,3,0,59,0.9838,86,0.489,0.231,LOW
cart_ops,0.0,0.0,1.0,8,0.0,0.0,0.0,1,2,0.7003,0.1248,5,1,36,0.8607,36,2.817,0.154,MEDIUM
search,1.0,0.0,0.0,4,1.0,0.0,0.0,1,1,0.8929,0.0509,3,0,56,0.9178,57,1.217,0.363,MEDIUM
checkout,1.0,0.0,0.0,15,0.0,1.0,1.0,4,1,0.6097,0.4689,8,3,111,0.6534,43,6.881,1.865,HIGH
login_flow,1.0,0.0,0.0,7,1.0,0.0,1.0,3,1,0.5834,0.482,7,5,85,0.798,28,6.262,0.672,MEDIUM
search,0.0,0.0,1.0,2,0.0,0.0,0.0,1,1,0.8411,0.1052,3,1,39,0.9776,51,1.865,0.35,LOW
login_flow,0.0,0.0,1.0,9,1.0,0.0,1.0,3,0,0.7384,0.4182,6,3,96,0.8051,29,5.294,0.342,MEDIUM
login_flow,1.0,0.0,0.0,8,1.0,0.0,1.0,2,2,0.715,0.2028,3,3,81,0.676,21,5.051,0.587,HIGH
cart_ops,1.0,0.0,0.0,8,0.0,0.0,0.0,1,3,0.8199,0.1776,4,0,45,1.0,40,2.686,0.423,LOW
cart_ops,1.0,0.0,0.0,7,0.0,0.0,0.0,1,3,0.9177,0.2544,1,1,56,0.9628,22,3.219,0.436,LOW
search,1.0,0.0,0.0,3,0.0,0.0,0.0,1,1,0.9565,0.0,0,0,51,0.9901,66,0.791,0.164,LOW
checkout,1.0,0.0,0.0,13,0.0,1.0,1.0,6,1,0.4925,0.165,10,5,75,0.7889,27,5.85,0.61,MEDIUM
checkout,1.0,0.0,0.0,12,1.0,1.0,1.0,4,3,0.4586,0.3323,6,3,112,0.6093,38,6.145,1.009,HIGH
search,0.0,0.0,1.0,3,0.0,0.0,1.0,1,2,0.9396,0.0,2,0,20,1.0,45,1.123,0.405,LOW
search,0.0,0.0,1.0,3,0.0,0.0,0.0,2,1,0.9411,0.0293,2,0,38,0.8544,76,1.016,0.228,MEDIUM
cart_ops,0.0,1.0,0.0,5,1.0,0.0,0.0,0,3,0.7875,0.3665,5,2,73,1.0,49,1.942,0.341,LOW
search,0.0,0.0,1.0,3,0.0,0.0,1.0,1,1,0.9791,0.0672,3,0,36,1.0,60,1.648,0.312,LOW
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,4,2,0.6109,0.2883,6,4,88,0.5731,50,4.137,0.86,HIGH
cart_ops,0.0,0.0,1.0,7,0.0,0.0,0.0,0,3,0.8582,0.2001,2,1,41,0.7643,24,1.308,0.119,HIGH
cart_ops,0.0,1.0,0.0,7,0.0,0.0,0.0,1,3,0.7381,0.1028,5,0,39,0.9436,22,2.359,0.527,LOW
checkout,1.0,0.0,0.0,17,1.0,1.0,1.0,6,2,0.5388,0.6184,9,5,171,0.6449,36,7.135,1.493,HIGH
login_flow,1.0,0.0,0.0,8,1.0,0.0,1.0,1,1,0.5972,0.5937,3,3,66,0.5431,41,4.81,0.526,HIGH
checkout,1.0,0.0,0.0,13,1.0,1.0,1.0,5,2,0.8493,0.569,3,4,183,0.9009,39,4.317,0.223,MEDIUM
search,0.0,0.0,1.0,3,0.0,0.0,0.0,1,0,0.9595,0.0399,2,1,42,1.0,38,0.918,0.302,LOW
login_flow,1.0,0.0,0.0,7,1.0,0.0,1.0,3,1,0.5763,0.0,9,4,101,0.6241,34,2.35,1.072,HIGH
search,1.0,0.0,0.0,3,0.0,0.0,1.0,1,1,0.9623,0.001,3,0,30,0.9725,32,1.585,0.187,LOW
login_flow,0.0,1.0,0.0,7,1.0,0.0,1.0,3,1,0.7726,0.2357,5,3,89,0.7383,67,2.93,1.782,HIGH
checkout,0.0,1.0,0.0,15,0.0,1.0,1.0,6,1,0.8417,0.6936,11,3,131,0.8049,25,10.873,1.126,MEDIUM
search,0.0,1.0,0.0,4,0.0,0.0,1.0,1,2,0.8674,0.1298,3,0,37,0.9005,61,1.471,0.014,LOW
checkout,1.0,0.0,0.0,10,1.0,1.0,1.0,5,1,0.5278,0.5017,5,2,104,0.5619,49,6.239,0.217,HIGH
cart_ops,0.0,1.0,0.0,5,0.0,0.0,0.0,1,4,0.9352,0.1202,4,2,78,0.9241,39,0.541,0.435,LOW
checkout,0.0,0.0,1.0,14,0.0,1.0,1.0,4,3,0.4803,0.4747,10,3,94,0.7686,44,6.524,0.602,MEDIUM
search,0.0,0.0,1.0,2,0.0,0.0,0.0,1,1,0.9816,0.0834,0,0,21,0.9917,37,1.001,0.415,LOW
cart_ops,0.0,1.0,0.0,6,0.0,0.0,1.0,2,2,0.8289,0.1814,5,1,70,0.9469,47,1.946,0.609,LOW
login_flow,1.0,0.0,0.0,6,1.0,0.0,1.0,4,2,0.6008,0.1256,3,3,109,0.8051,62,3.861,1.257,MEDIUM
login_flow,0.0,0.0,1.0,9,1.0,0.0,1.0,3,1,0.7336,0.3411,4,3,93,0.8109,44,3.456,1.496,MEDIUM
checkout,0.0,1.0,0.0,13,1.0,1.0,1.0,4,2,0.5382,0.357,11,6,75,0.6517,40,6.872,1.82,HIGH
checkout,1.0,0.0,0.0,17,1.0,1.0,1.0,2,4,0.5326,0.4227,10,4,112,0.9626,52,7.731,2.275,LOW
search,0.0,0.0,1.0,4,0.0,0.0,0.0,1,2,0.8632,0.0161,3,0,24,1.0,47,1.857,0.319,LOW
search,0.0,1.0,0.0,2,0.0,0.0,0.0,1,1,0.92,0.2279,2,0,37,0.8986,92,1.32,0.0,MEDIUM
search,0.0,0.0,1.0,2,0.0,0.0,1.0,2,1,0.9377,0.0,5,0,28,0.9933,48,1.522,0.248,LOW
search,1.0,0.0,0.0,3,0.0,0.0,0.0,0,1,0.9965,0.0,1,0,30,0.951,70,0.896,0.324,LOW
cart_ops,1.0,0.0,0.0,7,0.0,0.0,0.0,2,3,0.8105,0.1179,2,1,70,0.8094,12,1.426,0.442,MEDIUM
search,1.0,0.0,0.0,3,0.0,0.0,1.0,1,1,0.9572,0.0781,2,0,31,0.9614,42,0.1,0.007,LOW
search,0.0,1.0,0.0,3,0.0,0.0,0.0,0,0,0.8836,0.0306,3,0,35,0.9782,58,1.799,0.072,LOW
search,0.0,1.0,0.0,2,0.0,0.0,0.0,2,1,0.9672,0.0524,2,0,37,0.8936,62,0.984,0.023,MEDIUM
checkout,1.0,0.0,0.0,15,1.0,1.0,1.0,4,1,0.5226,0.3071,6,3,105,0.7049,18,4.577,0.187,HIGH
cart_ops,0.0,1.0,0.0,4,1.0,0.0,0.0,0,2,0.8253,0.1659,6,1,96,0.9798,31,2.813,0.285,LOW
search,0.0,1.0,0.0,2,0.0,0.0,0.0,1,0,0.8984,0.0647,2,0,51,0.9876,65,0.526,0.168,LOW
cart_ops,0.0,1.0,0.0,5,0.0,0.0,0.0,2,3,0.8519,0.1488,6,2,52,0.9871,40,2.183,0.638,LOW
login_flow,0.0,0.0,1.0,9,1.0,0.0,1.0,4,1,0.6679,0.2422,3,3,113,1.0,36,4.233,0.611,LOW
checkout,0.0,1.0,0.0,10,0.0,1.0,1.0,3,3,0.5423,0.5015,7,5,191,0.5954,17,5.789,2.046,HIGH
cart_ops,0.0,0.0,1.0,8,1.0,0.0,0.0,1,2,0.7741,0.1943,5,0,63,0.8341,24,3.43,0.416,MEDIUM
cart_ops,0.0,1.0,0.0,5,1.0,0.0,0.0,2,4,0.9457,0.1001,4,1,38,0.8185,42,3.278,0.359,MEDIUM
search,0.0,1.0,0.0,2,0.0,0.0,0.0,1,0,0.9219,0.0916,1,0,32,0.937,55,1.529,0.059,LOW
search,0.0,0.0,1.0,2,0.0,0.0,1.0,1,1,0.9061,0.078,1,1,31,0.9588,27,0.932,0.113,LOW
search,0.0,0.0,1.0,3,0.0,0.0,1.0,1,1,0.8264,0.0059,2,0,32,1.0,54,1.427,0.27,LOW
checkout,1.0,0.0,0.0,8,0.0,1.0,1.0,6,1,0.5671,0.6214,9,5,116,0.5196,48,5.233,1.024,HIGH
search,0.0,1.0,0.0,4,0.0,0.0,0.0,1,1,0.9496,0.0928,3,0,54,0.9627,71,1.586,0.363,LOW
checkout,1.0,0.0,0.0,10,1.0,1.0,1.0,7,1,0.5751,0.2588,9,4,117,0.7797,48,6.121,0.139,MEDIUM
checkout,1.0,0.0,0.0,16,1.0,1.0,1.0,0,2,0.6884,0.4208,9,6,132,0.3911,37,7.047,0.788,HIGH
search,0.0,0.0,1.0,3,0.0,0.0,1.0,2,1,0.889,0.014,1,0,26,0.9136,59,1.159,0.342,MEDIUM
cart_ops,0.0,1.0,0.0,6,0.0,0.0,0.0,1,2,0.7725,0.133,3,0,44,0.9503,14,1.427,0.38,LOW
cart_ops,1.0,0.0,0.0,6,0.0,0.0,0.0,1,2,0.8127,0.229,4,2,47,0.8457,50,3.063,0.258,MEDIUM
cart_ops,1.0,0.0,0.0,9,0.0,0.0,0.0,0,4,0.841,0.2137,5,0,62,1.0,10,2.615,0.183,LOW
checkout,1.0,0.0,0.0,12,1.0,1.0,1.0,5,2,0.3624,0.434,11,2,82,0.8049,31,3.5,1.623,MEDIUM
cart_ops,1.0,0.0,0.0,4,0.0,0.0,0.0,0,1,0.885,0.076,6,1,50,0.9512,39,2.853,0.7,LOW
search,0.0,1.0,0.0,3,0.0,0.0,0.0,1,1,0.869,0.0,2,0,45,0.938,91,0.51,0.029,LOW
checkout,1.0,0.0,0.0,10,1.0,1.0,1.0,4,2,0.6232,0.5976,7,2,125,0.7722,37,7.387,2.035,MEDIUM
search,0.0,0.0,1.0,4,0.0,0.0,1.0,1,2,0.9545,0.0786,1,0,30,0.9605,46,1.939,0.349,LOW
checkout,1.0,0.0,0.0,16,1.0,1.0,1.0,6,2,0.591,0.5242,8,5,143,0.8895,35,8.907,1.3,MEDIUM
search,0.0,0.0,1.0,4,0.0,0.0,0.0,1,0,0.8886,0.0,2,0,42,0.9506,45,1.734,0.042,LOW
cart_ops,0.0,0.0,1.0,7,1.0,0.0,0.0,2,0,0.8491,0.1848,4,1,88,0.8826,25,1.199,0.622,MEDIUM
login_flow,0.0,1.0,0.0,9,1.0,0.0,1.0,6,1,0.6907,0.105,7,1,97,0.5394,15,4.999,0.875,HIGH
cart_ops,1.0,0.0,0.0,5,1.0,0.0,0.0,0,3,0.8498,0.0,4,0,83,0.9054,18,2.964,0.206,MEDIUM
login_flow,1.0,0.0,0.0,6,1.0,0.0,1.0,2,2,0.7426,0.178,0,3,72,0.7249,44,3.356,0.896,HIGH
cart_ops,1.0,0.0,0.0,8,0.0,0.0,1.0,1,4,0.7799,0.2365,5,2,47,0.9167,41,2.392,0.951,MEDIUM
checkout,1.0,0.0,0.0,11,0.0,1.0,1.0,4,1,0.6774,0.4135,6,5,53,0.6913,15,6.613,1.505,HIGH
login_flow,1.0,0.0,0.0,8,1.0,0.0,1.0,4,1,0.6232,0.4088,5,3,89,0.8387,45,1.68,0.957,MEDIUM
login_flow,1.0,0.0,0.0,7,1.0,0.0,1.0,4,1,0.5277,0.3462,6,3,86,0.6936,67,4.097,0.404,HIGH
checkout,1.0,0.0,0.0,9,1.0,1.0,1.0,3,3,0.5755,0.3087,9,3,151,0.6156,43,5.788,1.739,HIGH
login_flow,0.0,1.0,0.0,5,1.0,0.0,1.0,2,2,0.85,0.2681,2,3,31,0.7784,12,3.717,0.381,MEDIUM
search,1.0,0.0,0.0,3,0.0,0.0,0.0,1,1,0.9223,0.1674,1,0,38,0.9314,55,0.868,0.128,LOW
checkout,1.0,0.0,0.0,15,0.0,1.0,1.0,6,3,0.5411,0.5764,4,6,124,0.8707,4,7.244,0.511,MEDIUM
cart_ops,0.0,0.0,1.0,3,0.0,0.0,0.0,1,1,0.704,0.0503,2,1,38,0.8274,47,3.345,0.644,MEDIUM
cart_ops,0.0,0.0,1.0,7,0.0,0.0,0.0,0,4,0.9134,0.0925,2,1,58,0.8654,31,2.884,0.723,MEDIUM
cart_ops,0.0,1.0,0.0,5,0.0,0.0,0.0,1,2,0.8579,0.0203,4,1,61,0.7842,16,1.702,0.406,MEDIUM
search,0.0,1.0,0.0,2,0.0,0.0,0.0,2,1,0.888,0.0443,2,1,24,0.9679,55,1.892,0.027,LOW
search,1.0,0.0,0.0,3,0.0,0.0,1.0,1,0,0.9124,0.0806,4,0,55,0.9717,56,1.685,0.213,LOW
login_flow,1.0,0.0,0.0,9,1.0,0.0,1.0,5,1,0.6176,0.2714,4,3,111,0.847,48,4.64,1.093,HIGH
cart_ops,0.0,1.0,0.0,4,0.0,0.0,0.0,0,4,0.7609,0.0614,1,2,59,0.8804,34,2.056,0.371,MEDIUM
checkout,1.0,0.0,0.0,12,1.0,1.0,1.0,7,1,0.628,0.7033,9,6,182,0.5936,38,7.085,1.032,HIGH
login_flow,0.0,0.0,1.0,10,1.0,0.0,1.0,2,1,0.8222,0.4472,6,2,105,0.9425,38,5.466,0.712,LOW
login_flow,1.0,0.0,0.0,6,1.0,0.0,1.0,3,1,0.7016,0.5166,11,4,123,0.9461,36,4.997,0.113,LOW
login_flow,1.0,0.0,0.0,11,1.0,0.0,1.0,3,1,0.5278,0.445,7,2,85,0.7656,27,3.263,1.163,MEDIUM
checkout,1.0,0.0,0.0,13,1.0,1.0,1.0,6,2,0.8392,0.7211,11,3,158,0.6633,29,6.401,0.649,HIGH
search,0.0,0.0,1.0,2,0.0,0.0,1.0,1,1,1.0,0.029,1,1,36,0.9531,45,0.935,0.328,LOW
login_flow,1.0,0.0,0.0,12,1.0,0.0,1.0,4,2,0.6472,0.3332,6,3,104,0.634,32,3.899,1.46,HIGH
search,0.0,0.0,1.0,2,0.0,0.0,0.0,1,1,0.9224,0.0564,2,0,27,0.9282,29,1.431,0.458,LOW
search,1.0,0.0,0.0,2,0.0,0.0,0.0,0,0,0.9572,0.1064,2,1,32,0.9598,57,1.293,0.226,LOW
login_flow,0.0,0.0,1.0,6,1.0,0.0,1.0,4,2,0.6776,0.358,0,2,132,0.554,30,3.624,1.107,HIGH
login_flow,1.0,0.0,0.0,10,1.0,0.0,1.0,2,1,0.4217,0.4313,8,2,98,0.872,34,1.77,0.685,HIGH
cart_ops,0.0,0.0,1.0,6,1.0,0.0,1.0,2,3,0.738,0.162,2,0,87,0.9131,32,2.98,0.503,HIGH
cart_ops,0.0,0.0,1.0,7,0.0,0.0,0.0,0,4,0.7273,0.2119,3,0,57,0.7982,23,4.755,0.412,HIGH
checkout,1.0,0.0,0.0,11,1.0,1.0,1.0,4,1,0.5832,0.2257,13,6,99,0.7909,23,11.424,1.471,MEDIUM
checkout,1.0,0.0,0.0,11,0.0,1.0,1.0,5,2,0.6204,0.865,7,4,153,0.8182,33,6.941,1.655,MEDIUM
checkout,1.0,0.0,0.0,13,1.0,1.0,1.0,5,2,0.4682,0.0162,4,3,129,0.7267,24,10.752,0.478,HIGH
cart_ops,1.0,0.0,0.0,8,0.0,0.0,1.0,1,2,0.763,0.2493,6,0,61,0.8665,44,2.98,0.181,MEDIUM
